timestamp,ppg,acc_x,acc_y,acc_z,heart_rate_bpm,activity,participant_id,session_id
2024-03-01 10:00:03.920,0.7932724819796746,-0.023162449026357345,0.030137928308524065,9.794689177527923,65.26601410141534,resting,P010,S_PPG_001
2024-03-01 10:00:03.960,0.762642621514137,0.02175917506822113,0.05807303253053858,9.821850725929185,65.2672250211167,resting,P010,S_PPG_001
2024-03-01 10:00:04.000,0.8195633593807935,0.015707798645822817,-0.026080683537481022,9.780695913471439,69.9040516598683,resting,P010,S_PPG_001
2024-03-01 10:00:04.040,0.8143991550189403,0.04084914929484366,-0.005525215701693312,9.83250233682665,68.28349851440693,resting,P010,S_PPG_001
2024-03-01 10:00:04.080,0.9050875035933142,0.03534298437599036,-0.05832462771914755,9.782368886187887,69.39756088903752,resting,P010,S_PPG_001
2024-03-01 10:00:04.120,1.0413093609724657,0.07163915929015988,0.1401974432425735,9.78196386968247,65.07267338317034,resting,P010,S_PPG_001
2024-03-01 10:00:04.160,1.027662422154875,-0.0131990883501208,-0.002661949606789945,9.80011453939534,67.5631588415965,resting,P010,S_PPG_001
2024-03-01 10:00:04.200,1.2045990109185283,0.0488415370638727,0.04644885387729436,9.852944958540455,68.09179860357294,resting,P010,S_PPG_001
2024-03-01 10:00:04.240,1.245008152480344,0.011607590915723639,0.05817819858735214,9.7837871889712,71.34574499436062,resting,P010,S_PPG_001
2024-03-01 10:00:04.280,1.3182504091598692,0.03325057521696736,-0.03150640592115333,9.775137990039338,66.32388910773254,resting,P010,S_PPG_001
2024-03-01 10:00:04.320,1.4021430581328376,-0.03894367082798622,0.04328309644281237,9.801407469629265,72.02140880786268,resting,P010,S_PPG_001
2024-03-01 10:00:04.360,1.3155868049197348,-0.04178054804531231,-0.03765486450706675,9.79281696729094,66.9303300775666,resting,P010,S_PPG_001
2024-03-01 10:00:04.400,1.4060848357693896,0.0666048068637352,0.003754355298067979,9.788782713861808,71.82059623870546,resting,P010,S_PPG_001
2024-03-01 10:00:04.440,1.2016014764105412,0.07263381939469647,0.008802596930343083,9.803565068034482,66.40114684347566,resting,P010,S_PPG_001
2024-03-01 10:00:04.480,1.2650354105193335,0.042707211464644824,0.05719918415454257,9.83687104769758,68.19798644721514,resting,P010,S_PPG_001
2024-03-01 10:00:04.520,1.2494103165496815,0.014117118099032567,0.07384544559146548,9.787840318137823,68.57311007261092,resting,P010,S_PPG_001
2024-03-01 10:00:04.560,1.0600895841819626,-0.02187310461366892,-0.02468795952447605,9.731456771270729,69.40622723954469,resting,P010,S_PPG_001
2024-03-01 10:00:04.600,1.0062620973450387,0.04739270226763287,-0.016369001943473294,9.833730960008007,67.9035628011969,resting,P010,S_PPG_001
2024-03-01 10:00:04.640,1.0041219592680706,0.03771298205974064,0.03608989893832437,9.812455694722951,70.54426975105672,resting,P010,S_PPG_001
2024-03-01 10:00:04.680,0.759500144519751,0.0007837488297317047,0.059563379797482344,9.786164549409145,61.684007483546715,resting,P010,S_PPG_001
2024-03-01 10:00:04.720,0.8713489664271854,-0.01369020888123585,0.0780072019505846,9.833936421974007,63.87570496104608,resting,P010,S_PPG_001
2024-03-01 10:00:04.760,0.694550435828824,-0.0340220601498908,-0.014816027413481342,9.849002233681333,65.97016216992105,resting,P010,S_PPG_001
2024-03-01 10:00:04.800,0.7283823423176975,0.02164891182778406,0.09288137192405736,9.822617220307718,73.75833250429604,resting,P010,S_PPG_001
2024-03-01 10:00:04.840,0.6682266202865372,-0.0308767027283216,-0.0007158599925254543,9.800933541462381,73.1140271688381,resting,P010,S_PPG_001
2024-03-01 10:00:04.880,0.8217278688358735,-0.0024806166997997634,0.060104895328318475,9.770794850344464,66.01874991864136,resting,P010,S_PPG_001
2024-03-01 10:00:04.920,0.8598812434957531,0.016075950193703805,0.07235549083031995,9.797088422239579,72.26032066166044,resting,P010,S_PPG_001
2024-03-01 10:00:04.960,0.9732366274573274,0.03436303186090899,-0.09345354497428754,9.81320616348381,68.73296994661465,resting,P010,S_PPG_001
2024-03-01 10:00:05.000,1.0206697305737296,-0.09259009198859594,0.07992828336603915,9.827019557270438,69.3077051478873,resting,P010,S_PPG_001
2024-03-01 10:00:05.040,1.1192266600064575,0.016606426998397854,0.027143976399370075,9.786248089902356,73.10576337124034,resting,P010,S_PPG_001
2024-03-01 10:00:05.080,1.2273715490632862,0.003787841197960171,-0.03282265804480785,9.78933338217386,69.64634960108661,resting,P010,S_PPG_001
2024-03-01 10:00:05.120,1.2911662641544308,0.00978436702871021,-0.018209925532973643,9.816171361299611,69.2853830471212,resting,P010,S_PPG_001
2024-03-01 10:00:05.160,1.3222069203252436,0.025478850287197458,-0.033597590215114236,9.823752635355584,67.24900086982193,resting,P010,S_PPG_001
2024-03-01 10:00:05.200,1.3228786953221527,-0.04877746414538559,0.03842940653340074,9.789373113965883,67.55936751784016,resting,P010,S_PPG_001
2024-03-01 10:00:05.240,1.390490302800735,-0.017016296325966115,0.026209271269633662,9.835436476231397,72.62367842085435,resting,P010,S_PPG_001
2024-03-01 10:00:05.280,1.2085466565458216,0.01822025330994861,0.007961276941770736,9.775514395229429,67.60317009108975,resting,P010,S_PPG_001
2024-03-01 10:00:05.320,1.3368024395985845,-0.05158724517778555,0.016385973106597625,9.880190031096177,69.32977214176013,resting,P010,S_PPG_001
2024-03-01 10:00:05.360,1.2262830687648802,-0.025385206273555762,0.026336815706494116,9.78356814230009,68.1147101837557,resting,P010,S_PPG_001
2024-03-01 10:00:05.400,1.1398019119435634,0.10852342237767393,0.13851097048758196,9.806796770140462,72.9667722246841,resting,P010,S_PPG_001
2024-03-01 10:00:05.440,0.9914679981860851,0.009010512652036885,0.04744952298409541,9.812347934689207,71.30672131725773,resting,P010,S_PPG_001
2024-03-01 10:00:05.480,0.8831933618668754,-0.028884347702895937,-0.0738893630540179,9.798989372452537,67.55860044600745,resting,P010,S_PPG_001
2024-03-01 10:00:05.520,0.7873970886008625,0.008482275134013112,-0.0029419472482626273,9.79007043123707,65.02237077598812,resting,P010,S_PPG_001
2024-03-01 10:00:05.560,0.7755713369275197,-0.009874503079874733,-0.02773565241515908,9.799737858390486,61.65569348621038,resting,P010,S_PPG_001
2024-03-01 10:00:05.600,0.7322942675160757,0.014835708114944186,0.0482726100919904,9.791931077419253,61.30841845213513,resting,P010,S_PPG_001
2024-03-01 10:00:05.640,0.77815098384529,-0.004627362912422369,0.01474244871963884,9.776559743012653,70.66466733410395,resting,P010,S_PPG_001
2024-03-01 10:00:05.680,0.7327750476524194,-0.018067631034739014,0.0561697009521267,9.823348314335366,70.97582877911739,resting,P010,S_PPG_001
2024-03-01 10:00:05.720,0.8333517265393005,0.01365573037168498,-0.012229540017522333,9.80362493912707,61.89902441941431,resting,P010,S_PPG_001
2024-03-01 10:00:05.760,0.8795224620280451,-0.07837368784765943,0.008400494048771688,9.72125516212235,69.86933028127285,resting,P010,S_PPG_001
2024-03-01 10:00:05.800,0.99533853616907,-0.09890894334521289,-0.03286058127585389,9.779348809876348,65.09693326002599,resting,P010,S_PPG_001
2024-03-01 10:00:05.840,1.023038202813033,0.01571413802934683,-0.023385762187179263,9.788796293168907,67.11022969327136,resting,P010,S_PPG_001
2024-03-01 10:00:05.880,1.1024601141642418,-0.04183272582373572,-0.031169382054070677,9.783957784298822,66.14704277238653,resting,P010,S_PPG_001
2024-03-01 10:00:05.920,1.2937705813933118,-0.080511488946853,-0.03819351138482022,9.75937292032798,67.82733516262041,resting,P010,S_PPG_001
2024-03-01 10:00:05.960,1.2484140702536752,0.09431461363816745,0.07042421477974165,9.807502970546455,66.56713275932036,resting,P010,S_PPG_001
2024-03-01 10:00:06.000,1.3803085537191437,0.058367516787961364,-0.04518076789633835,9.820859002432867,59.655161219975234,resting,P010,S_PPG_001
2024-03-01 10:00:06.040,1.332028191087244,-0.03602286192333006,-0.008434401374875554,9.758938698144734,68.80166308413779,resting,P010,S_PPG_001
2024-03-01 10:00:06.080,1.2930493062427795,0.025460311753082967,0.018716765025409723,9.808750185777015,69.56368998074778,resting,P010,S_PPG_001
2024-03-01 10:00:06.120,1.253183340102686,0.021573718187246762,-0.0730290860778112,9.750598486390164,70.9083321007615,resting,P010,S_PPG_001
2024-03-01 10:00:06.160,1.2624279843510102,-0.10773063455895229,0.10399384449115306,9.811275882410238,74.73145221758645,resting,P010,S_PPG_001
2024-03-01 10:00:06.200,1.200267766297624,-0.06708738478051297,0.018375941793867624,9.811141567932278,68.31609725466801,resting,P010,S_PPG_001
2024-03-01 10:00:06.240,1.1162067986094317,0.026668829713478892,-0.034964850182153236,9.761796792955078,68.34473877720684,resting,P010,S_PPG_001
2024-03-01 10:00:06.280,1.030640747842965,-0.028143630238180263,0.03550161454667461,9.777896869605904,62.79982975156743,resting,P010,S_PPG_001
2024-03-01 10:00:06.320,0.9014367688650456,-0.009003208277709078,0.00952052107977885,9.826887686970162,66.52666967771295,resting,P010,S_PPG_001
2024-03-01 10:00:06.360,0.8868993204332074,0.0075085274580942276,-0.11169876457435451,9.834496537962673,66.66646060934079,resting,P010,S_PPG_001
2024-03-01 10:00:06.400,0.7483584380654242,0.024757014163482107,-0.0009530323463961106,9.78416135959411,75.29421455027301,resting,P010,S_PPG_001
2024-03-01 10:00:06.440,0.7368473452308322,0.025028065831975057,-0.012142288516429895,9.769995900510173,67.52570872987039,resting,P010,S_PPG_001
2024-03-01 10:00:06.480,0.8184467412704632,-0.036134947064430635,-0.015367356788286143,9.814634978246689,67.20413994971219,resting,P010,S_PPG_001
2024-03-01 10:00:06.520,0.7771694105897591,0.016509621861907003,0.03853678978231859,9.847866154301217,72.96301712761817,resting,P010,S_PPG_001
2024-03-01 10:00:06.560,0.7933779919319895,-0.0035591498749364663,-0.06647658686955234,9.803084725293173,68.95957512820944,resting,P010,S_PPG_001
2024-03-01 10:00:06.600,0.8335587312210537,0.0403811015386287,-0.04365060160441239,9.753718589433829,67.57445802489137,resting,P010,S_PPG_001
2024-03-01 10:00:06.640,1.0424390212088148,0.11081764611445868,0.06449946176789573,9.789006164726104,69.24627753740837,resting,P010,S_PPG_001
2024-03-01 10:00:06.680,1.0314906052799016,0.049328352186605515,0.022973863891458012,9.840630524508702,67.08419122452247,resting,P010,S_PPG_001
2024-03-01 10:00:06.720,1.1116432896125528,-0.11144970631870821,-0.027688673075748117,9.833806954567793,70.14997207849913,resting,P010,S_PPG_001
2024-03-01 10:00:06.760,1.2748260647426668,-0.03775072552164948,0.043513880714346316,9.78590907641625,71.89220888568504,resting,P010,S_PPG_001
2024-03-01 10:00:06.800,1.317663185723257,0.02773728987402757,0.07756616910072417,9.82119182018635,68.47801684881111,resting,P010,S_PPG_001
2024-03-01 10:00:06.840,1.2553792503430588,0.036142014682400435,0.042098026248608394,9.8369975317465,69.6055549852389,resting,P010,S_PPG_001
2024-03-01 10:00:06.880,1.3499070978948602,-0.04449770085721326,0.005606474026763473,9.812683056703696,68.77570477447489,resting,P010,S_PPG_001
2024-03-01 10:00:06.920,1.40255806303863,0.1299751988894581,0.025704581645216495,9.824121542688468,68.84767724530076,resting,P010,S_PPG_001
2024-03-01 10:00:06.960,1.2050088224395143,0.005215738923395487,0.046498340175166665,9.846170254595158,67.21761045280904,resting,P010,S_PPG_001
2024-03-01 10:00:07.000,1.2884718480171167,0.038027303449795304,-0.04142358894951714,9.805395331600296,72.2854610838088,resting,P010,S_PPG_001
2024-03-01 10:00:07.040,1.0978197792773836,0.06968234492312832,0.0358830164628402,9.809934214780261,70.51186768578728,resting,P010,S_PPG_001
2024-03-01 10:00:07.080,1.0663905252949344,6.603156778712186e-05,0.04318589219230359,9.840296919040233,64.82722343134665,resting,P010,S_PPG_001
2024-03-01 10:00:07.120,0.8960659049209757,-0.05352520800329924,0.032438811684176984,9.764877004017833,67.7906181945501,resting,P010,S_PPG_001
2024-03-01 10:00:07.160,0.9961319397669133,0.014167987812344095,0.04319899129757476,9.8257584679878,67.57697412217647,resting,P010,S_PPG_001
2024-03-01 10:00:07.200,0.7934994483738137,0.019839486391737056,-0.016070356594974966,9.789843972097174,61.90408140396473,resting,P010,S_PPG_001
2024-03-01 10:00:07.240,0.8147368952808689,-0.01565760202033069,0.05994921228194216,9.799826305328883,64.82962646736999,resting,P010,S_PPG_001
2024-03-01 10:00:07.280,0.6901147203198635,-0.019455089284826588,-0.025919810245961118,9.855203162820466,67.46794557373991,resting,P010,S_PPG_001
2024-03-01 10:00:07.320,0.7289717163142706,-0.012444871997190092,0.03479525410586156,9.798789428611798,67.21875226667554,resting,P010,S_PPG_001
2024-03-01 10:00:07.360,0.777740934906962,-0.04541426561955744,-0.039897958557844906,9.80245657737183,74.63723514993673,resting,P010,S_PPG_001
2024-03-01 10:00:07.400,0.8208766242497353,0.03275613021402501,-0.04901212062929677,9.822076146884445,66.01364297102081,resting,P010,S_PPG_001
2024-03-01 10:00:07.440,0.8361717604245883,0.04231558687314215,-0.01892544344273308,9.80353054762105,64.18731501681413,resting,P010,S_PPG_001
2024-03-01 10:00:07.480,0.9002476259728599,0.04207779272532873,0.017883197368018747,9.778630947856394,70.81379684422427,resting,P010,S_PPG_001
2024-03-01 10:00:07.520,1.0385990636503337,-0.04164292067093946,-0.05991025023759131,9.82308148786551,67.38733798602998,resting,P010,S_PPG_001
2024-03-01 10:00:07.560,1.1273068068287857,0.07155537461143952,-0.013395935338458374,9.750380535847224,68.14346480449316,resting,P010,S_PPG_001
2024-03-01 10:00:07.600,1.324595745760057,0.04912917432905148,0.03742222205156144,9.798397463663033,70.70150309180097,resting,P010,S_PPG_001
